Timestamps,Comments,VADER Compound,AFINN Score,TextBlob Polarity
2023-10-31T17:22:59Z,"I currently still work for Amazon as a driver for a DSP. 2 Years and it’s gone down hill massively. The piss bottles are very real and like 90% of drivers do it because we either don’t get enough time or there are no nearby toilets and bushes. Bonuses are practically a myth, routes are diabolical but if you change the routing to actually fix it they immediately blame you for changing the routing and won’t look into any issues with it. After the first Christmas I worked they wanted to drop our daily pay from around £130 to £99.90, they only changed it to £117 because every single driver went ballistic",-0.6449,-8,0.028301587
2023-10-31T17:08:43Z,I will help to pay for your legal fees Oobah.,0.4215,2,0.2
2023-10-31T16:57:15Z,Well if workers are willing to tolerate this it will simply continue.,0.2732,0,0.125
2023-10-31T16:47:14Z,"I worked at Amazon around 10 years ago. I had an injury at work caused by a leak in the roof. I slipped on a wet floor and was off work with a sprained ankle for a few weeks. When I went back, I had a doctor's note that said I should not walk around much. They put me on picking straight away and I was sacked for not meeting my hourly targets despite being injured. 
I tried to sue for the injury but you couldn't get a camera into the warehouse to prove the leak was there, so I couldn't proceed with the case. 
Worst company I've ever worked for.",-0.8961,-12,-0.15
2023-10-31T16:10:36Z,I worked worked at Amazon and if I took a toilet break I was deducted my wages and if I had a lunch break the same I was told many times to work twelve hour shifts or be sacked one day I was told to see the boss I was given a severe bollocking and was told I was a lazy waste of space I was constantly told I worked too slow and was a retarded monkey from my boss which was harsh,-0.9153,-8,-0.133333333
2023-10-31T16:07:59Z,"Important to realise that not only is this messed up, but there are actually better shopping services out there now. It's not 2003 any more. Shop around.",0.5228,2,0.35
2023-10-31T16:06:29Z,What a heist?,0,0,0
2023-10-31T16:03:36Z,This loser thinks that getting a real job is investigative journalism.,-0.5267,-3,0.2
2023-10-31T15:55:52Z,My brother's work had loads of bottles of piss thrown over the fence from an Amazon warehouse down south.,-0.25,-4,-0.155555556
2023-10-31T15:41:22Z,"i worked for them for a month as a van driver, i had to give it thankfully as i got a new job, but my knees are yet to recover form the small van and the have to run around and the long driving that i had to do to complete deliveries in the day. having 400 plus packages to deliver.. i also worked as a packer for a mount and the whole of my left side of my upper body had repetitive strain disorder. honestly do not know how anyone can work there and a aplorde them all",-0.1154,-2,-0.045959596
2023-10-31T15:41:18Z,"I worked for Amazon for a long time, now running my own business making more money and it's a million times easier. But there are things I actually miss about working there, such as the feeling of being part of a team, working hard, meeting so many new people all the time, and the general fast-paced environment. I definitely wouldn't recommend staying for years though, as the physical and mental exhaustion will take their toll.",-0.218,0,0.112058081
2023-10-31T15:38:51Z,Amazon are a national tax-stealing tool. No country is stronger for it.,0.2732,1,0
2023-10-31T15:35:13Z,"amazon does a thing where they get all employees together for a required annual meeting where the building supervisor talks with the employees about pay and other information. (if you make it that long). During my annual meeting the employees would only talk about why we weren't being given the pay raises that were promised, as well as being upset about  2 months of mandatory overtime (2 hours extra each day. 10 hour -> 12 hour shifts). They ended the meeting early because they couldnt answer any of our questions. There was also a point when a deaf employee spoke about amazon's lack of respect for people with disabilities. They attempted to cutoff the deaf person, however their interpreter just kept going.",0.4404,-6,-0.015
2023-10-31T15:24:53Z,Im in the UK and I have no idea who this guy is... why the disguise? Interesting documentary though.,-0.128,0,0.25
2023-10-31T15:07:49Z,"easy fix, ban amazon from the uk - watch and see if they change their tax location.",0,-1,0.433333333
2023-10-31T15:06:10Z,"This is LEGENDARY!!!
MAN and your TEAM ,THANK YOU!!!
BE BLESSED!!!!!",0.7506,2,0
2023-10-31T15:04:23Z,Just deleted my account. Long overdue.,0,0,-0.05
2023-10-31T15:02:34Z,Should be thankfull they have jobs and able to pay rent and not homeless!,-0.1027,-3,0.5
2023-10-31T14:57:35Z,this is great,0.6249,3,0.8
2023-10-31T14:54:55Z,"The pothole scheme is good... Until he reveals that he bought it via gift card, meaning that Amazon havent actually lost any money at all",0.6769,2,0.35
2023-10-31T14:21:08Z,The selling a bottle of piss initiative is a great way to give Amazon money.,0.4767,-1,0.8
2023-10-31T13:39:51Z,You’re telling me I’d have to WORK?!,0,0,0
2023-10-31T13:37:12Z,that lawyer just sounds like a knob,0.3612,2,0
2023-10-31T13:33:39Z,"I worked as a delivery driver for DHL in Linwood, Paisley, Glasgow, over a 3 month contract for Xmas 2019/20. In the back of the vans there were always bottles of piss in the rubuish bags, even worse the back of the DHL vans were stinking of piss, it was seriously gross and a health and safety issue. The DHL drivers were a good lot but obviously stressed to the max as the times they had to complete drops and pick ups was always on the limit, driving like nutters to get the runs done on time. Crazy.",-0.8151,-13,-0.025
2023-10-31T13:10:23Z,Modern slavery by a company that employs slave labour from manufacture to distribution and pays little or no taxes basically gutting economies of countries.People  should stop buying  worldwide and focus on buying locally to support their communities.Also bear in mind you're paying digitally destroying the use of cash which would mean totally slavery!!!!,-0.9395,-12,-0.083333333
2023-10-31T12:34:14Z,So we found out that Amazon has weak pre-employment checks.,-0.296,-2,-0.375
2023-10-31T11:27:42Z,Its def apple juice have a drink test :S,0,0,0
2023-10-31T11:22:55Z,"I was amazon delivery driver, it was normal to piss in a bottle in back of van.",-0.25,-4,0.075
2023-10-31T11:19:22Z,This is brilliant!,0.5859,4,0.9
2023-10-31T10:35:28Z,This documentary is too focussed on the person doing it rather than the content itself,0,0,0
2023-10-31T09:57:04Z,Clever boy,0.4588,2,0.166666667
2023-10-31T09:53:14Z,"""May not be suitable for viewers under 16"". So who is it made for? Anyone over this age is gonna see the cringe in the first 5min and stop watching",-0.296,1,0.4
2023-10-31T09:23:35Z,"@45:00 OMG you nailed it, the smile on your lawyers face. 😂",0.3612,2,0.3
2023-10-31T08:20:58Z,"I worked in a fulfilment centre during Covid for 3 months for 3 hours for 6 days a week. 4am-7am. My job was to count and scan products brought over to me by robots. It was dull and pretty lonely. 
But yes I can confirm you got told off for needing the loo as it affected productivity. You also were given “pods” half the way around from where you picked up your scanner and were made to answer why you took so long logging on. I was not kept on after my 3 months as my accuracy was just below the 98% it needed to be. (Basically you input 5 wrong counts in 3 hours, you’re not hitting the accuracy target) They don’t even say bye or even acknowledge I was on my last day.
There was no prison-like entrance. Just a place to scan when you entered and left.

Even though it wasn’t the greatest place to work, there are way worse jobs out there, and it’s pretty easy money for a couple of months. Weekly pay. I was an Event Manager in a well-respected hotel at the time furloughed, so it helped me out for a while.

I did leave with a knee injury which I had for about 6 months after, due to the constant kneeling down you have to do.",-0.899,-8,0.01031746
2023-10-31T07:57:11Z,"Hats off to this guy, genius.",0,0,0
2023-10-31T07:53:40Z,Drink name...YOUR IN NRG DRINK! .......By using phonetics you aren't lying.,0.4168,0,0
2023-10-31T07:42:53Z,"It's not Amazon, it is A Mason. The yellow smile-looking thing is actually an arrow showing you the A is pushed back a space and the Z is pointed at by the arrow to turn it round revealing an S, making the word Amazon A mason. Look where the smile/arrow starts and finishes.",-0.2584,0,-0.05
2023-10-31T07:41:41Z,"I had a mate once that worked for amazon...true to say its fuckin brainwashed the poor cunt. Turned into a completely different guy. I have a landscape gardening business and i said he could work for me, not spoke to him in nearly a year.",-0.743,-9,-0.1
2023-10-31T07:29:03Z,"its amazing how much trouble he can get into for this yet hes not even going super hard on them.. hes just playing them trying to get them to do right, if someone was real vengeful for what amazon do, people, they could do alot worse",-0.4671,1,0.075340136
2023-10-31T06:05:12Z,25:28 Draco Malfoy is reborn,0,0,0
2023-10-31T03:15:18Z,I'd never get an Alexa you'd have to pay me alot of money to have one in my house.,-0.1027,-1,0
2023-10-31T03:10:35Z,After all that work and urin. Keep up the flow buddy.,0,0,0
2023-10-31T02:16:13Z,"Channel 4 Documentaries. have come a long way, was this already done on he laptop, with mates, or was the hole department Channel 4 Documentaries, on the background giving support, the heavy legwork,?",0.6249,2,-0.125
2023-10-31T01:35:59Z,"For someone to win, someone has to lose, unfortunately 😮",-0.0772,4,0.15
2023-10-31T01:35:31Z,How much money does that greedy bastard need? Give your workers better pay and better working conditions and you’ll still get record profits and a better workforce! Amazon are one of few major companies that could do this. It’s a disgrace that this can happen.,0.4404,-2,0.260416667
